cow_id,breed,age_months,weight_kg,lactation_stage,lactation_day,parity,historical_yield_7d,historical_yield_30d,feed_type,feed_quantity_kg,feeding_frequency,walking_distance_km,grazing_hours,rumination_hours,resting_hours,body_temperature,heart_rate,health_score,temperature,humidity,season,housing_type,ventilation_score,cleanliness_score,milk_yield_liters,date,day_of_year
2,Ayrshire,79,594.8826453976849,late,294,4,24.879374564449982,18.26516571015246,green_fodder,9.030596856965856,2,2.7311113094451693,5.786948182516659,9.573359803249861,6.6396920142334785,38.52960921700724,60.13929291912946,0.7629716779286757,24.39683882348408,66.17613383759115,summer,pasture,0.7397547996197332,0.7341159142206897,18.69161556120157,2025-08-27,239
2,Ayrshire,79,594.8826453976849,late,295,4,17.962441526410892,20.8887332496365,green_fodder,11.49004556515829,3,4.503992988582689,4.930643036034488,9.796032708335277,7.273324255630234,39.295858661594075,59.82076426438146,0.7308944437993946,29.515528330502892,82.49751244887659,summer,compost_barn,0.944714248405407,0.9730577310668164,12.36177279296148,2025-08-28,240
2,Ayrshire,79,594.8826453976849,late,296,4,19.73370639677502,28.99922127764486,green_fodder,14.543110189988317,2,2.29552989654047,6.543369700104228,7.098745777637335,8.357884522258436,38.4348274270064,65.00477519420632,0.771454834314018,36.761352217118116,79.03517589721191,summer,tie_stall,0.9221259869431621,0.9943643909777213,15.301706493626654,2025-08-29,241
2,Ayrshire,79,594.8826453976849,late,297,4,29.748580402979687,22.556050082976405,dry_fodder,12.652266044484236,3,1.748886423614697,5.516997538101755,6.183694590945154,10.29930787095309,39.15788325414108,42.46892953061784,0.7804190922468628,26.62095217199004,49.137031228499865,summer,free_stall,0.7380768579525102,0.8869172616006702,17.70826352359848,2025-08-30,242
2,Ayrshire,79,594.8826453976849,late,298,4,25.504087111270263,23.967053731751687,green_fodder,12.077103030701783,3,5.155239538433073,9.344514568827545,6.3771454968987165,6.278339934273738,38.29092848299536,47.11552620242675,0.7816921979558107,29.287366172913288,69.2670888375431,summer,pasture,0.9290335503646696,0.7648308393275405,20.5432457550994,2025-08-31,243
2,Ayrshire,79,594.8826453976849,late,299,4,22.906475795967754,29.819711233302666,dry_fodder,10.877266281808684,3,3.3142037329504506,4.256029734313875,7.982690983945514,9.76127928174061,39.33273722223129,70.1437006501813,0.7526113835870348,14.256517879438897,54.81137124929841,autumn,free_stall,0.9352427852713183,0.7021907507745122,16.622534858689654,2025-09-01,244
2,Ayrshire,79,594.8826453976849,late,300,4,24.380530106297204,34.24033815307518,silage,14.415184340860524,2,3.748034725961725,5.5009716305642895,6.872304149389229,9.62672422004648,38.77757264435556,42.45213159424766,0.861952833672458,14.408010497268855,61.62491144944437,autumn,pasture,0.8380311722801019,0.5257129067421251,18.037652033840352,2025-09-02,245
2,Ayrshire,79,594.8826453976849,late,301,4,29.92861358411782,21.62214180744711,mixed,9.463956976713863,2,1.6708541728384838,5.975027353630781,6.95273534737099,9.072237298998228,37.72102384116167,55.99618639816682,0.94573069530226,20.74636663142838,54.45235362311169,autumn,free_stall,0.6009357562503113,0.9838496941035433,19.68620023777701,2025-09-03,246
2,Ayrshire,79,594.8826453976849,late,302,4,23.08758491270954,27.27393893855416,green_fodder,14.572296910212884,4,3.8376974384004883,5.367985307442414,8.354845172373249,8.277169520184337,39.014321315151534,61.44937414781181,0.71324963131303,24.72935642413842,75.374310214263,autumn,compost_barn,0.9700993269662663,0.5902876725636668,16.24239221517817,2025-09-04,247
2,Ayrshire,79,594.8826453976849,late,303,4,30.094434976112403,23.799523297298997,dry_fodder,14.713713548437777,4,2.640562725975098,4.0283183761304615,7.0297561394957455,10.941925484373794,38.969141902988,54.83955271782626,0.7111022904146478,17.23319865758543,61.800914360513126,autumn,pasture,0.7458788997829223,0.780338597001757,12.778403196304296,2025-09-05,248
2,Ayrshire,79,594.8826453976849,late,304,4,29.97928764359247,26.853598360821785,green_fodder,8.190975856269658,2,4.230161313457146,4.836061051159524,4.352747120102491,12.811191828737982,38.86477138331791,57.81896101626057,0.8385828551726763,21.490888539173483,86.66259617823452,autumn,tie_stall,0.6085077643401549,0.9373508363420997,18.10691988409425,2025-09-06,249
2,Ayrshire,79,594.8826453976849,late,305,4,19.969420534582518,19.796352168687253,mixed,11.951445440216116,4,2.4447760008712383,3.19396968032943,6.799208133959266,12.006822185711304,38.643486979226964,39.147823564345614,0.9196815421553935,21.115854752957286,54.74852314804816,autumn,free_stall,0.6441896452525578,0.6773110788203882,13.448092787646448,2025-09-07,250
2,Ayrshire,79,594.8826453976849,dry,306,4,26.912048730920255,26.472562381122724,dry_fodder,13.365246472914292,2,3.984322398476584,3.786011155774491,6.950536290347567,11.26345255387794,38.8374097460833,48.772779784377015,0.997350587841093,8.963020841768127,48.94132880484249,autumn,pasture,0.760632094570195,0.9189128676416227,7.066205657929794,2025-09-08,251
2,Ayrshire,79,594.8826453976849,dry,307,4,20.838222134478855,25.885662225545616,dry_fodder,10.725225745386965,2,4.189016531107551,2.7508249386759522,7.571480696576985,11.677694364747065,39.75084910643022,64.69620789375504,0.8575094502580805,12.920663292941077,63.43925364800545,autumn,pasture,0.7584968075610635,0.8791192378520456,5.147020551781713,2025-09-09,252
2,Ayrshire,79,594.8826453976849,dry,308,4,24.845246760340327,20.59777416535122,green_fodder,8.968511770005536,3,2.8669419153289315,5.125678784369629,5.506170358785759,11.368150856844611,38.141971939633,53.9537222139827,0.9556580600041022,18.164659088777555,68.04384531276949,autumn,tie_stall,0.9238064298899512,0.8276209903195109,7.663044625378359,2025-09-10,253
2,Ayrshire,79,594.8826453976849,dry,309,4,27.953274153461546,28.434814322331633,concentrates,11.933746054252406,3,4.794557863517788,4.907494768417256,7.0358945497677,10.056610681815044,39.432501616998735,68.20482438271226,0.8631336723992198,6.257265075212368,46.13989549356733,autumn,free_stall,0.7068113080677685,0.939314993177579,10.02694660843319,2025-09-11,254
2,Ayrshire,79,594.8826453976849,dry,310,4,28.194455229683864,23.097145409722668,concentrates,14.338591180891346,3,3.194852821201847,3.841325556289364,6.958378506707485,11.200295937003153,38.77802832391443,54.58100875611452,0.9726103927808103,17.53637015553649,81.00012034383731,autumn,tie_stall,0.9271868096476249,0.9160670889788709,8.46516607126198,2025-09-12,255
3,Brown Swiss,69,602.2027755007583,dry,360,3,30.536942141693565,22.214265541797886,mixed,9.29950317611435,4,2.609061430334775,6.659136865907481,6.9535796292586,8.387283504833919,38.335042632433264,56.48859306179161,0.75384919702715,18.53727007348018,76.29956403616474,summer,free_stall,0.6410038911962717,0.9686142436182256,9.549262628304684,2025-08-14,226
3,Brown Swiss,69,602.2027755007583,dry,361,3,28.660618036665362,28.320276001288658,green_fodder,8.380082198038588,3,3.96501496106323,12.040803927364223,6.260125723536612,3.6990703490991645,37.64745666537814,73.82904434464798,0.7196878433722038,33.36815874929886,49.602270508834096,summer,free_stall,0.7294440876598165,0.7443215952023329,5.196198307122101,2025-08-15,227
3,Brown Swiss,69,602.2027755007583,dry,362,3,26.216538320641828,23.81765593457801,mixed,11.644519357025189,2,3.834085718608303,7.010593262164435,6.276563185893175,8.712843551942392,38.8655727646288,64.30840244333749,0.9572080276277496,25.967535616518692,46.55195932638778,summer,compost_barn,0.7590377591851177,0.6371076011743351,8.351640394837931,2025-08-16,228
3,Brown Swiss,69,602.2027755007583,dry,363,3,21.75013394068265,27.748894486139395,mixed,12.707525557983736,3,2.7120477780971934,7.835697643214862,8.117295831588127,6.047006525197009,38.67136267318885,64.56753219153784,0.9312765533932156,26.79381971071835,70.28083094771445,summer,tie_stall,0.8121417574913025,0.5089309462391597,6.2017886912798526,2025-08-17,229
3,Brown Swiss,69,602.2027755007583,dry,364,3,34.82663754226856,22.190774723003692,green_fodder,13.212330181222912,3,2.426110517664867,7.071217846772523,5.673545205546535,9.255236947680942,39.077292140929686,45.46573502725594,0.9953054222208713,21.293626644908567,43.608117009960544,summer,free_stall,0.6046482159632403,0.5362234438972795,5.600232609422654,2025-08-18,230
3,Brown Swiss,69,602.2027755007583,dry,365,3,25.31251366624738,20.878103974698625,mixed,12.515993984240133,4,3.469116709781063,7.473356194772072,6.59671049802688,7.929933307201047,39.70101314091773,59.77396910555181,0.9107394911632312,20.080485882571384,76.40621984216446,summer,tie_stall,0.9103218943171825,0.9706187521161933,6.651537755268815,2025-08-19,231
3,Brown Swiss,69,602.2027755007583,early,1,3,26.967426927108747,32.46302288766662,dry_fodder,10.042466704277492,3,4.399355436586002,9.849267365825538,7.059630369920174,5.091102264254288,38.17653161114721,66.9822331361359,0.9142260796397284,33.37562137608644,74.48174151902566,summer,tie_stall,0.9133690903766458,0.806128992940579,21.77474130082265,2025-08-20,232
3,Brown Swiss,69,602.2027755007583,early,2,3,19.84211876564921,21.88280704981512,dry_fodder,10.840598177052746,3,2.9758951218474987,11.37129660283833,6.5397045558061535,4.088998841355517,39.36610762624282,70.75082821035963,0.8437836785728862,38.77942454412231,82.5835887013759,summer,pasture,0.6876855949432177,0.9879326279095657,20.29671226386574,2025-08-21,233
3,Brown Swiss,69,602.2027755007583,early,3,3,16.657079630612053,29.537768446742586,dry_fodder,11.806742186753558,4,3.0380034781682004,8.240062653436523,7.613517972730417,6.14641937383306,37.9886037174008,57.42623462576655,0.9604817516225141,33.6466221876975,109.47515527581083,summer,pasture,0.7663629464587763,0.9231226460095246,22.081847092890154,2025-08-22,234
3,Brown Swiss,69,602.2027755007583,early,4,3,31.23163442898727,23.492754008387912,dry_fodder,12.448903637119944,3,4.047098302612154,7.789216149125347,8.780829212966642,5.4299546379080095,37.68352385972901,54.27231575451474,0.8777050985780086,28.14298388359172,88.70348881026231,summer,tie_stall,0.7436604118664926,0.6919235759338982,27.126678984234477,2025-08-23,235
3,Brown Swiss,69,602.2027755007583,early,5,3,10.757286896849623,20.504198618034298,dry_fodder,8.919162656221928,3,2.9744459290085548,10.345458038518728,7.543600154594432,4.1109418068868395,38.31469283395695,67.71698710648344,0.8077700108199297,24.41356025021961,89.85482704557162,summer,tie_stall,0.6381046031818505,0.8260616227652189,12.74301309868297,2025-08-24,236
3,Brown Swiss,69,602.2027755007583,early,6,3,32.503798953171554,27.40088696845397,silage,11.906158842241632,4,3.4770408272231217,7.699160291076334,7.995548585362279,6.305291123561389,38.20434839245399,40.47814778596556,0.9008171204378084,36.58382740157194,88.06417340111062,summer,free_stall,0.7723550094647224,0.624357136293815,23.846098417776858,2025-08-25,237
3,Brown Swiss,69,602.2027755007583,early,7,3,21.562282743302042,24.76375100309326,green_fodder,16.153495967121682,4,2.6966915380640515,8.759452373880247,6.673119220320348,6.567428405799404,38.224525942767286,60.48385118285803,0.9809817076884885,26.253711478407855,60.17547423173926,summer,free_stall,0.8560011867347654,0.61235058848634,22.37051912804983,2025-08-26,238
3,Brown Swiss,69,602.2027755007583,early,8,3,20.307660448970758,26.577072638037208,dry_fodder,12.278685187242528,2,3.4525348918213346,4.911071012787065,7.503429082601878,9.585499904611057,37.43922202930559,62.92993527451956,0.8596734966478897,23.594464252367693,89.23937755008116,summer,pasture,0.6119894359490712,0.6539649707955955,22.384524386959075,2025-08-27,239
3,Brown Swiss,69,602.2027755007583,early,9,3,25.337492679375043,27.35673947086525,dry_fodder,11.672078240796157,2,2.96911236442842,12.00681453436421,7.96296552911413,2.03021993652166,38.65381037772553,55.51079172390204,0.9792846086520933,24.746432313274553,81.09631018115469,summer,tie_stall,0.9674711187974017,0.800304771273118,28.74653344899002,2025-08-28,240
3,Brown Swiss,69,602.2027755007583,early,10,3,28.949500400189372,22.43429793325306,green_fodder,11.330984987286506,4,3.2061909820293266,9.128805975786532,7.355550629674353,5.515643394539115,37.65760730258977,50.662777472597774,0.9002780156690754,23.049868818468692,58.39988913506896,summer,tie_stall,0.9605502598353777,0.9389455795206638,21.691480280462162,2025-08-29,241
3,Brown Swiss,69,602.2027755007583,early,11,3,18.38455103296251,29.076708730172516,green_fodder,14.328869291985814,3,4.594505063224972,6.306077303363344,6.008607650543693,9.685315046092962,37.42330494319814,53.610382523104974,0.7681808881789454,23.504191864989803,44.89207094926225,summer,tie_stall,0.8348246830804604,0.5842221925713598,21.29319381569822,2025-08-30,242
3,Brown Swiss,69,602.2027755007583,early,12,3,23.73657155999518,25.568338118803478,dry_fodder,11.091511449693476,3,2.98006460475419,4.7386532651694715,7.170970971568219,10.090375763262308,37.29177411739376,54.66896075135487,0.864824271529136,43.709834886439,65.49540564448697,summer,tie_stall,0.8872492304905977,0.9777618479774673,20.32541633273331,2025-08-31,243
